id,age,income,gender,marital,numkids,numcards,howpaid,mortgage,storecar,loans,risk,income1k
101056.000000,27,24913,2,2,2,1,1,2,2,1,3,24.913
101937.000000,25,24913,2,2,1,2,2,2,3,1,2,24.913
101540.000000,22,24910,2,2,2,1,2,2,3,2,3,24.91
102252.000000,30,24907,1,3,0,2,1,1,3,1,2,24.907
102808.000000,25,24904,2,3,0,1,2,1,3,1,2,24.904
102677.000000,24,24903,2,3,0,2,2,1,2,1,2,24.903
103383.000000,46,24892,2,1,4,5,2,1,4,3,3,24.892
104029.000000,48,24890,1,2,3,3,2,2,4,2,2,24.89
103694.000000,50,24887,2,1,2,6,2,1,5,2,1,24.887
103128.000000,43,24877,1,1,3,6,2,2,4,2,2,24.877
101093.000000,19,24877,2,2,1,0,1,2,1,2,2,24.877
102981.000000,41,24862,2,1,4,6,2,1,4,3,2,24.862
102836.000000,25,24860,1,3,1,3,1,1,1,1,2,24.86
102825.000000,25,24858,2,3,1,3,2,1,3,1,2,24.858
101810.000000,24,24854,1,2,1,1,1,2,1,2,2,24.854
102546.000000,23,24853,2,3,0,1,1,2,3,1,2,24.853
103296.000000,30,24839,2,1,4,6,2,1,3,2,3,24.839
100927.000000,18,24837,2,2,2,2,2,2,1,1,2,24.837
100944.000000,18,24832,2,2,2,0,2,2,1,1,1,24.832
101381.000000,21,24824,1,2,1,0,1,2,2,1,2,24.824
101924.000000,25,24823,2,2,1,0,1,2,3,2,1,24.823
101373.000000,21,24823,1,2,1,0,2,2,2,1,2,24.823
102368.000000,22,24820,2,3,0,1,2,2,1,1,2,24.82
102384.000000,22,24819,1,3,1,3,1,2,2,1,2,24.819
102702.000000,24,24814,2,3,1,1,1,2,1,1,2,24.814
103373.000000,33,24809,2,1,2,6,2,1,3,3,1,24.809
102403.000000,22,24806,1,3,1,1,1,1,2,1,2,24.806
102564.000000,34,24800,2,3,0,2,2,2,2,1,2,24.8
103047.000000,38,24798,1,1,3,5,2,1,4,3,1,24.798
102980.000000,41,24794,1,1,4,5,2,1,3,3,1,24.794
102672.000000,24,24793,1,3,1,2,1,2,3,1,2,24.793
101965.000000,25,24789,2,2,2,2,2,2,2,2,2,24.789
100936.000000,18,24787,1,2,1,1,1,2,2,2,2,24.787
102080.000000,20,24780,1,3,0,3,2,2,1,1,2,24.78
104066.000000,49,24778,1,2,3,3,2,2,5,2,1,24.778
102363.000000,22,24775,2,3,1,1,1,2,1,1,2,24.775
101396.000000,21,24775,2,2,1,1,1,2,2,1,3,24.775
102718.000000,24,24774,1,3,1,3,1,1,1,1,2,24.774
102221.000000,21,24770,2,3,1,3,1,1,2,1,1,24.77
100911.000000,18,24769,2,2,2,0,2,2,3,1,2,24.769
101556.000000,22,24766,2,2,1,2,1,2,3,1,2,24.766
103850.000000,43,24764,1,2,2,4,1,2,5,2,2,24.764
101804.000000,24,24762,2,2,1,1,1,2,2,1,2,24.762
101528.000000,22,24758,2,2,1,2,2,2,1,1,2,24.758
102866.000000,25,24756,2,3,1,1,1,2,3,1,2,24.756
102114.000000,27,24755,2,3,1,3,1,2,3,1,2,24.755
101798.000000,24,24755,1,2,1,0,2,2,3,1,1,24.755
101562.000000,33,24751,1,2,1,1,2,2,2,2,2,24.751
103144.000000,43,24749,2,1,4,5,2,1,5,2,2,24.749
102692.000000,24,24749,2,3,1,1,2,2,2,1,2,24.749
102118.000000,35,24745,2,3,1,1,2,1,3,1,2,24.745
102833.000000,25,24741,2,3,1,1,2,1,1,1,1,24.741
101974.000000,25,24740,2,2,2,0,2,2,2,1,2,24.74
102112.000000,29,24738,1,3,0,3,2,1,1,1,2,24.738
103137.000000,43,24734,1,1,4,5,2,1,5,3,2,24.734
101659.000000,23,24730,1,2,2,1,2,2,2,1,2,24.73
103297.000000,32,24723,1,1,4,6,2,1,5,2,1,24.723
103763.000000,40,24723,2,2,2,3,1,2,4,1,1,24.723
100941.000000,18,24722,1,2,2,2,1,2,3,2,2,24.722
103696.000000,50,24718,2,1,3,6,2,2,5,3,3,24.718
101838.000000,24,24718,1,2,1,1,2,2,2,1,2,24.718
102094.000000,20,24717,1,3,0,3,2,1,3,1,2,24.717
102116.000000,32,24715,2,3,1,3,2,1,3,1,2,24.715
101398.000000,21,24711,2,2,1,2,2,2,1,1,2,24.711
101971.000000,26,24708,1,2,1,2,1,2,3,2,2,24.708
101359.000000,21,24706,2,2,2,2,2,2,3,2,2,24.706
103043.000000,42,24703,1,1,3,6,2,1,3,3,1,24.703
102511.000000,23,24702,2,3,0,2,1,2,2,1,2,24.702
103891.000000,44,24701,1,2,2,3,2,2,4,1,1,24.701
101942.000000,25,24698,2,2,1,2,2,2,2,2,2,24.698
102528.000000,23,24695,2,3,0,1,1,1,1,1,2,24.695
101685.000000,23,24695,2,2,1,1,2,2,3,1,1,24.695
100891.000000,37,24682,1,2,1,1,1,2,2,1,2,24.682
101504.000000,22,24676,1,2,1,0,1,2,3,1,3,24.676
101062.000000,36,24673,2,2,2,0,2,2,2,1,3,24.673
103820.000000,30,24668,1,2,3,3,2,2,4,1,1,24.668
102970.000000,41,24665,2,1,4,5,2,2,4,2,1,24.665
101527.000000,34,24661,1,2,1,2,1,2,3,1,2,24.661
102570.000000,37,24659,1,3,1,3,1,2,3,1,2,24.659
102855.000000,25,24657,1,3,0,1,2,1,2,1,2,24.657
101696.000000,32,24656,1,2,1,2,1,2,3,1,2,24.656
101390.000000,21,24656,1,2,1,0,1,2,3,2,2,24.656
103637.000000,49,24651,1,1,3,5,2,2,4,3,2,24.651
101843.000000,24,24646,1,2,1,0,1,2,3,2,2,24.646
102251.000000,21,24644,2,3,1,2,2,2,3,1,2,24.644
101265.000000,20,24643,1,2,2,0,1,2,3,2,1,24.643
101523.000000,22,24642,2,2,2,2,2,2,2,1,2,24.642
102727.000000,24,24641,1,3,0,3,2,2,1,1,2,24.641
101501.000000,22,24639,1,2,2,0,1,2,3,1,2,24.639
101549.000000,22,24635,1,2,2,1,1,2,3,2,2,24.635
103044.000000,42,24632,2,1,4,6,2,2,4,3,1,24.632
102371.000000,22,24632,2,3,0,3,2,1,2,1,2,24.632
103923.000000,45,24630,2,2,2,4,2,2,4,2,1,24.63
102392.000000,27,24629,2,3,1,3,2,2,3,1,2,24.629
102424.000000,22,24626,2,3,1,3,2,1,1,1,2,24.626
101377.000000,21,24624,1,2,1,2,1,2,2,2,2,24.624
101395.000000,29,24622,2,2,2,0,2,2,2,2,2,24.622
103788.000000,41,24618,1,2,2,3,1,2,4,1,1,24.618
102669.000000,24,24617,1,3,0,3,1,1,3,1,2,24.617
102856.000000,30,24613,1,3,0,2,1,2,1,1,2,24.613
101386.000000,21,24613,1,2,2,1,1,2,2,1,2,24.613
102551.000000,23,24612,1,3,0,3,2,2,1,1,2,24.612
101795.000000,38,24608,1,2,2,2,1,2,3,2,1,24.608
102237.000000,26,24608,2,3,0,2,2,1,3,1,2,24.608
102257.000000,21,24600,1,3,1,2,1,1,2,1,2,24.6
102696.000000,35,24597,1,3,0,1,1,1,3,1,1,24.597
101641.000000,23,24596,2,2,1,2,2,2,3,1,2,24.596
102103.000000,20,24593,2,3,0,2,1,1,2,1,2,24.593
102724.000000,24,24591,1,3,0,2,1,1,3,1,2,24.591
102418.000000,22,24587,1,3,0,1,2,2,2,1,1,24.587
102067.000000,20,24582,2,3,0,2,1,2,3,1,2,24.582
101935.000000,25,24580,2,2,1,2,1,2,1,1,2,24.58
102259.000000,21,24579,1,3,1,3,2,1,2,1,2,24.579
101806.000000,24,24577,2,2,1,2,2,2,3,1,2,24.577
102700.000000,38,24571,2,3,1,3,2,2,1,1,2,24.571
102521.000000,23,24570,2,3,0,2,2,2,1,1,2,24.57
103695.000000,50,24566,2,1,3,5,2,1,3,3,1,24.566
103692.000000,50,24564,2,1,2,5,2,2,4,2,2,24.564
101383.000000,21,24560,1,2,1,2,1,2,1,1,2,24.56
101670.000000,23,24559,2,2,1,0,1,2,2,1,2,24.559
103215.000000,33,24557,1,1,2,6,2,1,4,3,3,24.557
100940.000000,18,24557,1,2,2,1,2,2,2,2,2,24.557
100937.000000,18,24555,1,2,1,2,2,2,1,2,2,24.555
101688.000000,23,24554,1,2,1,0,2,2,1,2,2,24.554
102376.000000,22,24551,1,3,0,1,2,2,2,1,2,24.551
103371.000000,46,24549,1,1,2,5,2,1,4,2,2,24.549
103821.000000,42,24540,2,2,3,3,2,2,5,2,2,24.54
101642.000000,23,24539,1,2,2,0,2,2,1,2,2,24.539
102901.000000,40,24537,1,1,3,5,2,2,5,2,2,24.537
101218.000000,20,24532,2,2,1,1,2,2,1,1,2,24.532
101253.000000,20,24530,1,2,2,0,1,2,3,2,2,24.53
102387.000000,22,24529,1,3,0,3,1,2,2,1,3,24.529
103700.000000,32,24528,1,1,3,5,2,2,4,2,2,24.528
103304.000000,45,24528,2,1,4,5,2,1,4,2,2,24.528
103814.000000,42,24528,1,2,2,4,2,2,5,1,1,24.528
102846.000000,25,24527,2,3,1,2,1,2,1,1,2,24.527
101649.000000,23,24527,2,2,1,2,2,2,3,2,2,24.527
103760.000000,40,24519,1,2,2,4,1,2,5,2,1,24.519
101222.000000,20,24519,2,2,1,2,2,2,2,1,2,24.519
102087.000000,20,24518,1,3,0,3,2,1,2,1,2,24.518
101825.000000,24,24517,2,2,2,2,2,2,2,1,2,24.517
103385.000000,46,24515,2,1,2,5,2,1,4,2,2,24.515
102396.000000,22,24515,1,3,0,3,1,2,3,1,3,24.515
102233.000000,21,24512,2,3,1,1,1,1,1,1,2,24.512
101405.000000,21,24512,1,2,2,2,2,2,3,2,2,24.512
101226.000000,20,24508,1,2,1,0,2,2,2,1,2,24.508
102265.000000,32,24505,1,3,1,2,1,2,3,1,2,24.505
100921.000000,26,24504,2,2,2,0,2,2,3,2,2,24.504
102215.000000,21,24504,1,3,0,2,1,2,1,1,2,24.504
101535.000000,22,24497,1,2,1,2,2,2,1,1,3,24.497
101067.000000,19,24497,2,2,2,2,2,2,1,1,2,24.497
102805.000000,25,24489,1,3,1,3,2,1,1,1,2,24.489
101796.000000,38,24484,1,2,2,2,2,2,2,1,2,24.484
103474.000000,47,24479,2,1,3,5,2,1,4,2,2,24.479
101564.000000,22,24479,1,2,1,2,1,2,2,1,2,24.479
102417.000000,26,24472,2,3,0,1,1,1,3,1,1,24.472
101403.000000,21,24469,1,2,2,2,2,2,2,1,2,24.469
101096.000000,19,24465,1,2,1,2,1,2,1,1,2,24.465
102402.000000,22,24464,2,3,1,1,1,1,1,1,2,24.464
101699.000000,37,24462,1,2,2,1,1,2,1,1,2,24.462
101225.000000,20,24462,1,2,2,2,2,2,2,1,2,24.462
100926.000000,18,24454,2,2,2,2,1,2,3,2,1,24.454
101273.000000,20,24452,1,2,2,2,2,2,2,1,2,24.452
102110.000000,30,24450,1,3,0,2,1,1,3,1,2,24.45
101969.000000,38,24443,2,2,1,1,2,2,1,1,1,24.443
102505.000000,23,24429,1,3,0,3,2,1,2,1,2,24.429
100934.000000,18,24429,1,2,2,2,2,2,1,2,2,24.429
101940.000000,25,24428,1,2,2,2,2,2,1,2,2,24.428
102072.000000,20,24421,2,3,1,2,2,1,3,1,2,24.421
101967.000000,28,24414,1,2,1,0,2,2,1,2,2,24.414
103377.000000,46,24411,1,1,4,6,2,1,4,3,2,24.411
100935.000000,18,24405,2,2,1,0,1,2,1,1,2,24.405
101368.000000,30,24397,1,2,1,1,1,2,1,2,2,24.397
102572.000000,23,24397,1,3,0,2,1,2,3,1,2,24.397
102268.000000,21,24394,2,3,0,1,2,2,1,1,2,24.394
103142.000000,43,24387,1,1,2,6,2,2,5,3,2,24.387
102530.000000,23,24384,2,3,0,3,1,1,3,1,3,24.384
101846.000000,24,24380,1,2,1,2,1,2,3,1,2,24.38
102536.000000,29,24377,1,3,0,1,2,1,1,1,2,24.377
102554.000000,23,24377,1,3,1,2,2,1,3,1,2,24.377
101522.000000,22,24377,2,2,2,0,2,2,3,2,2,24.377
102567.000000,23,24376,1,3,1,1,1,2,2,1,2,24.376
103634.000000,28,24374,2,1,4,6,2,2,4,3,1,24.374
102685.000000,32,24374,1,3,1,1,1,1,3,1,2,24.374
103472.000000,47,24373,1,1,3,6,2,1,3,3,3,24.373
101384.000000,21,24364,1,2,1,2,2,2,1,1,2,24.364
102217.000000,21,24362,1,3,0,3,1,1,1,1,2,24.362
101650.000000,23,24355,1,2,2,0,1,2,1,1,2,24.355
101206.000000,35,24351,2,2,2,0,1,2,1,2,1,24.351
101268.000000,32,24350,1,2,2,1,1,2,3,2,2,24.35
103290.000000,45,24345,2,1,2,6,2,1,3,2,2,24.345
102823.000000,26,24342,2,3,1,3,1,1,2,1,2,24.342
101372.000000,21,24335,2,2,2,2,1,2,1,2,2,24.335
100922.000000,28,24332,1,2,1,0,2,2,3,1,2,24.332
101065.000000,19,24332,2,2,2,2,1,2,1,2,3,24.332
101961.000000,37,24330,2,2,1,0,2,2,2,2,2,24.33
101355.000000,28,24328,2,2,1,2,2,2,3,2,2,24.328
103564.000000,27,24327,2,1,3,5,2,2,5,2,1,24.327
101241.000000,20,24322,2,2,1,0,1,2,1,2,2,24.322
102679.000000,24,24317,1,3,0,3,2,2,1,1,2,24.317
101818.000000,28,24315,2,2,1,1,1,2,2,2,2,24.315
102254.000000,21,24315,1,3,0,3,2,1,1,1,2,24.315
103465.000000,47,24314,2,1,3,6,2,1,3,3,1,24.314
103041.000000,42,24313,1,1,3,5,2,2,4,2,2,24.313
100905.000000,18,24313,2,2,2,0,2,2,2,1,2,24.313
101938.000000,25,24312,1,2,2,0,1,2,1,2,2,24.312
102726.000000,31,24311,1,3,0,3,1,1,1,1,1,24.311
101816.000000,24,24307,1,2,2,0,2,2,3,1,2,24.307
103218.000000,44,24305,2,1,3,5,2,1,5,2,3,24.305
103793.000000,41,24304,2,2,2,4,1,2,5,1,1,24.304
102258.000000,21,24300,2,3,1,2,2,1,1,1,2,24.3
101259.000000,20,24296,1,2,1,0,2,2,2,1,2,24.296
103956.000000,35,24293,1,2,3,3,2,2,4,1,1,24.293
101651.000000,23,24290,2,2,2,1,1,2,1,1,2,24.29
102095.000000,20,24290,2,3,1,1,1,1,3,1,2,24.29
102817.000000,25,24284,2,3,0,3,1,2,2,1,2,24.284
101570.000000,22,24281,1,2,2,2,2,2,3,1,2,24.281
103790.000000,41,24271,1,2,3,3,1,2,4,2,1,24.271
103462.000000,47,24269,1,1,2,6,2,2,5,3,3,24.269
101513.000000,27,24268,2,2,1,1,2,2,2,1,2,24.268
101094.000000,19,24258,2,2,1,0,1,2,2,2,2,24.258
101375.000000,21,24252,1,2,1,1,1,2,1,1,2,24.252
101524.000000,28,24250,1,2,2,2,2,2,3,1,2,24.25
102802.000000,25,24248,2,3,1,2,1,1,1,1,2,24.248
101361.000000,21,24247,2,2,1,1,1,2,1,2,2,24.247
102552.000000,23,24246,2,3,1,1,1,1,1,1,2,24.246
101815.000000,27,24245,1,2,2,0,2,2,1,1,2,24.245
101248.000000,20,24245,2,2,2,2,1,2,2,1,2,24.245
103141.000000,43,24244,1,1,2,5,2,1,4,2,1,24.244
100933.000000,18,24241,2,2,2,2,1,2,1,2,2,24.241
102120.000000,20,24240,1,3,1,2,2,2,2,1,2,24.24
101646.000000,23,24236,1,2,2,2,2,2,3,1,2,24.236
102723.000000,24,24229,2,3,0,2,1,1,2,1,2,24.229
102061.000000,20,24228,2,3,0,3,2,2,2,1,2,24.228
101829.000000,24,24227,2,2,1,0,2,2,2,1,2,24.227
102711.000000,24,24225,1,3,1,1,2,1,1,1,2,24.225
102077.000000,26,24221,2,3,0,2,1,2,3,1,2,24.221
102253.000000,21,24220,2,3,0,3,1,1,2,1,1,24.22
101095.000000,19,24217,2,2,1,1,2,2,3,2,2,24.217
103785.000000,34,24203,1,2,3,3,2,2,4,1,1,24.203
102560.000000,28,24191,1,3,1,1,1,2,3,1,2,24.191
102277.000000,21,24175,2,3,1,3,2,1,2,1,2,24.175
101091.000000,19,24175,2,2,2,1,2,2,1,1,2,24.175
103042.000000,34,24172,1,1,3,5,2,1,4,3,2,24.172
102968.000000,41,24160,1,1,2,6,2,1,5,2,2,24.16
102563.000000,23,24157,2,3,0,2,1,2,1,1,2,24.157
101927.000000,25,24150,2,2,1,1,2,2,1,1,2,24.15
102105.000000,20,24148,2,3,0,3,2,2,1,1,1,24.148
101837.000000,24,24146,1,2,1,0,2,2,2,1,2,24.146
101539.000000,32,24136,2,2,2,1,1,2,1,2,2,24.136
101114.000000,19,24135,1,2,2,2,2,2,2,1,2,24.135
102565.000000,23,24131,1,3,0,2,2,1,3,1,2,24.131
101060.000000,19,24127,1,2,1,1,2,2,2,2,2,24.127
101223.000000,20,24118,1,2,1,2,2,2,2,2,2,24.118
102121.000000,37,24112,2,3,1,3,1,2,3,1,2,24.112
102503.000000,23,24101,2,3,0,2,2,1,3,1,2,24.101
102803.000000,25,24099,1,3,1,2,2,2,2,1,2,24.099
102824.000000,25,24098,1,3,1,3,2,1,2,1,2,24.098
101945.000000,25,24097,1,2,1,1,1,2,1,1,2,24.097
103461.000000,38,24081,1,1,2,5,2,1,5,2,3,24.081
103145.000000,43,24081,2,1,4,6,2,2,4,3,2,24.081
102820.000000,25,24076,2,3,0,3,2,2,1,1,2,24.076
103380.000000,46,24072,1,1,2,6,2,2,4,3,2,24.072
102848.000000,25,24069,1,3,0,1,1,1,1,1,2,24.069
102858.000000,25,24067,1,3,0,3,2,1,1,1,2,24.067
101680.000000,23,24061,2,2,2,0,2,2,1,2,2,24.061
101077.000000,19,24058,2,2,2,1,2,2,3,2,2,24.058
103052.000000,42,24057,1,1,4,6,2,1,3,3,1,24.057
104055.000000,49,24056,2,2,3,3,1,2,4,1,1,24.056
104094.000000,50,24052,1,2,2,4,2,2,5,1,1,24.052
101512.000000,22,24049,1,2,1,0,1,2,3,2,2,24.049
102275.000000,21,24042,1,3,1,1,1,2,2,1,2,24.042
103374.000000,28,24039,2,1,3,6,2,1,4,3,1,24.039
103957.000000,46,24039,2,2,3,3,1,2,5,1,1,24.039
103372.000000,46,24037,1,1,2,5,2,1,5,3,2,24.037
101112.000000,19,24034,1,2,2,0,2,2,2,1,2,24.034
103550.000000,48,24027,1,1,4,5,2,1,4,2,1,24.027
103988.000000,47,24025,1,2,3,3,2,2,4,1,1,24.025
103707.000000,50,24017,2,1,3,6,2,1,4,2,1,24.017
104058.000000,30,24013,1,2,2,4,2,2,5,2,1,24.013
101087.000000,36,24012,1,2,2,0,1,2,1,2,2,24.012
101565.000000,22,24006,1,2,1,2,2,2,1,1,2,24.006
101951.000000,25,24000,1,2,1,1,2,2,2,2,2,24
101089.000000,19,23997,2,2,2,0,2,2,3,2,1,23.997
102682.000000,24,23993,2,3,1,3,2,2,1,1,2,23.993
102523.000000,23,23992,2,3,1,1,2,2,2,1,2,23.992
101397.000000,21,23991,1,2,1,1,2,2,2,1,2,23.991
101260.000000,20,23986,1,2,1,1,1,2,2,1,2,23.986
101678.000000,23,23983,1,2,1,2,1,2,2,2,2,23.983
101812.000000,24,23982,1,2,1,2,1,2,2,2,2,23.982
102218.000000,33,23980,2,3,0,3,2,1,1,1,2,23.98
100919.000000,18,23978,1,2,2,0,2,2,1,2,2,23.978
101664.000000,29,23969,1,2,2,0,1,2,3,1,2,23.969
101701.000000,23,23955,1,2,2,1,2,2,2,1,2,23.955
103704.000000,50,23952,1,1,2,6,2,1,3,3,1,23.952
102556.000000,23,23951,1,3,1,3,2,1,1,1,2,23.951
102519.000000,27,23949,1,3,1,2,2,1,1,1,2,23.949
100900.000000,18,23946,1,2,2,0,1,2,3,2,1,23.946
103468.000000,47,23940,2,1,2,5,2,1,5,3,2,23.94
102976.000000,41,23937,2,1,3,6,2,2,4,3,3,23.937
101072.000000,19,23933,2,2,2,0,1,2,1,1,2,23.933
102681.000000,24,23923,2,3,1,2,1,2,3,1,2,23.923
101221.000000,20,23921,2,2,1,2,2,2,1,1,2,23.921
103848.000000,43,23910,1,2,2,4,1,2,4,2,1,23.91
101497.000000,29,23909,2,2,1,0,2,2,1,2,2,23.909
103045.000000,42,23902,1,1,2,5,2,2,5,3,3,23.902
103888.000000,44,23900,1,2,3,4,2,2,4,1,1,23.9
102229.000000,30,23894,2,3,1,2,2,2,1,1,1,23.894
102406.000000,22,23893,2,3,1,2,1,1,1,1,1,23.893
102367.000000,22,23891,1,3,0,1,1,1,2,1,2,23.891
101517.000000,22,23890,2,2,2,1,1,2,3,1,1,23.89
102091.000000,20,23889,1,3,1,3,2,2,3,1,2,23.889
101648.000000,23,23885,1,2,1,2,1,2,1,2,2,23.885
102125.000000,20,23875,2,3,1,2,1,2,3,1,2,23.875
102902.000000,40,23874,2,1,4,6,2,1,5,2,1,23.874
103786.000000,28,23871,2,2,3,3,2,2,4,2,1,23.871
103139.000000,43,23861,2,1,2,5,2,2,3,3,1,23.861
101059.000000,38,23853,1,2,1,0,1,2,3,1,2,23.853
102966.000000,41,23851,1,1,2,5,2,1,5,2,1,23.851
102504.000000,27,23851,2,3,0,3,2,2,2,1,2,23.851
102705.000000,36,23848,2,3,0,2,1,1,3,1,1,23.848
101236.000000,20,23848,2,2,2,1,2,2,2,2,2,23.848
101690.000000,23,23845,2,2,1,1,2,2,2,1,2,23.845
103469.000000,47,23838,1,1,2,6,2,2,3,2,3,23.838
103301.000000,45,23837,2,1,3,6,2,2,5,3,3,23.837
102977.000000,41,23836,1,1,4,5,2,2,4,3,3,23.836
101653.000000,23,23834,1,2,2,1,2,2,3,1,3,23.834
101404.000000,21,23834,2,2,2,2,2,2,3,1,2,23.834
103893.000000,44,23830,2,2,3,3,1,2,5,1,1,23.83
102577.000000,23,23830,1,3,1,2,1,1,3,1,2,23.83
101926.000000,25,23827,1,2,1,1,1,2,2,2,2,23.827
102239.000000,21,23821,1,3,1,2,2,2,2,1,2,23.821
101673.000000,38,23819,1,2,2,0,2,2,3,1,2,23.819
101068.000000,19,23816,1,2,1,0,1,2,1,2,1,23.816
103295.000000,45,23808,2,1,4,6,2,2,4,3,1,23.808
104054.000000,30,23806,1,2,3,4,2,2,4,2,2,23.806
103130.000000,43,23805,1,1,2,5,2,1,4,3,1,23.805
100928.000000,18,23796,2,2,2,2,2,2,3,1,2,23.796
102410.000000,22,23793,1,3,0,2,1,2,2,1,2,23.793
103565.000000,38,23788,2,1,4,5,2,1,4,2,1,23.788
102122.000000,20,23786,2,3,0,1,1,1,2,1,2,23.786
101936.000000,25,23784,2,2,1,2,2,2,2,2,3,23.784
102690.000000,24,23779,2,3,0,2,2,2,2,1,2,23.779
101232.000000,34,23778,2,2,2,0,1,2,3,1,2,23.778
102119.000000,20,23766,2,3,1,2,1,1,2,1,2,23.766
101242.000000,20,23755,2,2,1,0,1,2,3,2,2,23.755
102541.000000,27,23751,2,3,1,1,1,2,1,1,2,23.751
102891.000000,40,23746,1,1,2,5,2,2,5,2,2,23.746
103889.000000,44,23742,1,2,3,3,2,2,5,1,1,23.742
101500.000000,30,23740,2,2,2,0,1,2,2,1,2,23.74
101356.000000,21,23739,1,2,2,0,1,2,1,2,2,23.739
102721.000000,24,23735,1,3,0,1,2,1,1,1,2,23.735
102220.000000,21,23735,2,3,1,3,1,1,1,1,2,23.735
101655.000000,31,23733,2,2,1,2,2,2,1,1,2,23.733
103387.000000,46,23732,1,1,2,6,2,1,4,2,1,23.732
101841.000000,24,23729,2,2,2,1,2,2,1,2,2,23.729
102861.000000,25,23721,2,3,0,1,2,2,3,1,2,23.721
102271.000000,21,23715,1,3,0,1,2,2,3,1,1,23.715
102062.000000,27,23714,2,3,1,1,1,1,3,1,2,23.714
101954.000000,25,23714,1,2,2,1,1,2,2,1,2,23.714
102829.000000,25,23710,1,3,1,2,2,1,2,1,2,23.71
102887.000000,40,23707,2,1,2,5,2,1,5,3,1,23.707
101833.000000,24,23703,2,2,2,1,2,2,3,2,2,23.703
101088.000000,19,23703,2,2,2,0,1,2,3,1,2,23.703
101929.000000,25,23698,1,2,2,2,1,2,3,1,2,23.698
102892.000000,40,23693,1,1,2,6,2,1,3,3,2,23.693
103553.000000,48,23688,2,1,4,6,2,1,3,3,3,23.688
102535.000000,23,23682,2,3,0,1,2,2,3,1,2,23.682
102407.000000,22,23682,1,3,1,2,2,1,2,1,2,23.682
101234.000000,20,23680,1,2,2,1,1,2,2,2,2,23.68
100901.000000,18,23677,1,2,2,1,1,2,2,2,2,23.677
101953.000000,25,23671,1,2,1,2,2,2,3,2,2,23.671
102380.000000,30,23663,1,3,1,1,1,2,3,1,2,23.663
102219.000000,30,23662,1,3,1,2,2,1,2,1,2,23.662
102500.000000,23,23661,2,3,0,1,2,1,2,1,2,23.661
101960.000000,25,23656,2,2,1,0,1,2,3,1,2,23.656
102810.000000,35,23653,2,3,0,2,2,2,2,1,2,23.653
101394.000000,21,23646,1,2,2,0,2,2,1,1,2,23.646
102262.000000,21,23641,1,3,0,3,1,2,3,1,2,23.641
103378.000000,46,23638,1,1,2,5,2,2,3,2,1,23.638
103477.000000,35,23637,2,1,4,5,2,2,3,3,3,23.637
103134.000000,43,23636,2,1,3,5,2,1,3,3,3,23.636
102857.000000,25,23628,2,3,0,3,1,2,3,1,2,23.628
100895.000000,18,23626,2,2,2,2,1,2,3,1,1,23.626
104024.000000,48,23620,2,2,2,4,2,2,4,2,1,23.62
102813.000000,25,23611,2,3,1,2,2,2,1,1,2,23.611
102571.000000,23,23606,1,3,0,1,2,2,2,1,1,23.606
102543.000000,23,23604,2,3,1,2,1,2,3,1,2,23.604
101832.000000,24,23599,2,2,2,1,1,2,2,2,2,23.599
101256.000000,20,23599,2,2,2,2,1,2,1,2,2,23.599
102732.000000,24,23593,2,3,1,3,2,1,3,1,2,23.593
101508.000000,22,23593,2,2,2,0,2,2,1,2,2,23.593
102416.000000,22,23593,2,3,0,1,1,1,2,1,2,23.593
101684.000000,23,23590,1,2,1,0,2,2,2,2,2,23.59
101534.000000,32,23588,1,2,1,1,1,2,3,2,2,23.588
102524.000000,23,23586,1,3,1,2,1,2,1,1,2,23.586
102502.000000,23,23578,1,3,0,2,2,2,1,1,2,23.578
101080.000000,19,23578,2,2,2,2,2,2,3,1,2,23.578
102830.000000,25,23576,2,3,1,3,1,1,1,1,2,23.576
101567.000000,22,23567,2,2,2,0,2,2,1,2,2,23.567
101794.000000,24,23566,2,2,2,0,2,2,3,2,2,23.566
103699.000000,50,23565,1,1,2,6,2,2,4,3,3,23.565
101980.000000,25,23565,1,2,2,2,1,2,3,1,2,23.565
102394.000000,27,23558,1,3,0,1,2,2,2,1,3,23.558
101652.000000,23,23557,2,2,2,1,1,2,2,2,2,23.557
101547.000000,22,23552,1,2,1,1,2,2,1,2,1,23.552
103701.000000,50,23550,2,1,4,5,2,1,3,3,1,23.55
103792.000000,41,23546,1,2,2,4,2,2,5,1,1,23.546
100938.000000,18,23540,1,2,2,1,1,2,1,2,2,23.54
103391.000000,46,23531,2,1,4,6,2,1,4,3,1,23.531
102544.000000,23,23522,1,3,1,2,2,1,1,1,2,23.522
102232.000000,21,23519,1,3,1,1,1,2,2,1,2,23.519
102713.000000,24,23518,2,3,0,2,1,2,3,1,2,23.518
103784.000000,41,23516,1,2,3,4,1,2,4,1,1,23.516
101982.000000,25,23515,2,2,1,2,1,2,2,2,2,23.515
102366.000000,22,23513,2,3,1,2,2,2,3,1,2,23.513
102707.000000,24,23507,2,3,0,3,1,2,1,1,2,23.507
101061.000000,19,23506,1,2,1,2,2,2,3,2,2,23.506
101686.000000,28,23504,2,2,2,0,1,2,3,2,1,23.504
102361.000000,22,23492,1,3,0,3,2,2,2,1,2,23.492
101981.000000,25,23483,2,2,1,1,1,2,2,2,1,23.483
101692.000000,23,23481,1,2,2,0,2,2,2,2,2,23.481
